3170,Hyundai Santro Xing XK,20070101,70000,Gasolina/Etanol
3171,Maruti Swift Dzire ZXI Plus,20170101,800000,Gasolina/Etanol
3172,Maruti Swift Dzire VDI,20140101,450000,Gasolina/Etanol
3173,Mahindra Scorpio SLE BSIV,20120101,525000,Diesel
3174,Datsun GO Plus Remix Limited Edition,20160101,300000,Gasolina/Etanol
3175,Hyundai i10 Magna,20080101,195000,Gasolina/Etanol
3176,Ford Fiesta Classic 1.4 SXI Duratorq,20070101,130000,Gasolina/Etanol
3177,Toyota Etios VD,20110101,300000,Gasolina/Etanol
3178,Maruti Alto VXi,20020101,120000,Gasolina/Etanol
3179,Toyota Innova 2.5 G3,20100101,450000,Gasolina/Etanol
3180,Tata Indigo LS,20100101,160000,Não identificado
3181,Mahindra Bolero Power Plus Plus AC BSIV PS,20180101,800000,Diesel
3182,Maruti 800 AC,20130101,100000,Gasolina/Etanol
3183,Volkswagen Polo GTI,20170101,825000,Gasolina/Etanol
3184,Maruti Alto 800 LXI,20150101,265000,Gasolina/Etanol
3185,Maruti Wagon R LXI,20080101,175000,Gasolina/Etanol
3186,Maruti Omni 8 Seater BSIV,20140101,250999,Gasolina/Etanol
3187,Hyundai Xcent 1.2 VTVT S AT,20150101,471000,Gasolina/Etanol
3188,Maruti Swift Dzire LDI,20190101,650000,Gasolina/Etanol
3189,Maruti Swift Dzire LDI,20190101,650000,Gasolina/Etanol
3190,Hyundai EON Magna,20120101,225000,Gasolina/Etanol
3191,Maruti Alto 800 LXI CNG,20130101,245000,Gasolina/Etanol
3192,Maruti Ritz LXi,20110101,221000,Gasolina/Etanol
3193,Hyundai i20 1.2 Asta,20110101,271000,Gasolina/Etanol
3194,Maruti Wagon R VXI,20120101,290000,Gasolina/Etanol
3195,Maruti Swift VXi BSIV,20170101,525000,Gasolina/Etanol
3196,Volkswagen Vento 1.6 Highline,20120101,377000,Gasolina/Etanol
3197,Tata Nano LX SE,20120101,95000,Não identificado
3198,Maruti Ertiga VDI,20150101,763000,Gasolina/Etanol
3199,Honda Amaze S i-Vtech,20150101,450000,Gasolina/Etanol
3200,Tata Nano Twist XE,20140101,140000,Não identificado
3201,Maruti Ciaz VDi Plus SHVS,20160101,701000,Gasolina/Etanol
3202,Nissan Micra Diesel XV,20110101,277000,Diesel
3203,Maruti Baleno Delta Automatic,20180101,520000,Gasolina/Etanol
3204,Ford Figo Aspire 1.5 TDCi Ambiente ABS,20170101,550000,Gasolina/Etanol
3205,Volkswagen Vento Diesel Highline,20110101,260000,Diesel
3206,Renault Pulse RxZ,20150101,420000,Gasolina/Etanol
3207,OpelCorsa 1.4 GL,20020101,35000,Não identificado
3208,Mahindra XUV500 W7 BSIV,20180101,1150000,Diesel
3209,Maruti Ciaz 1.4 Zeta,20170101,680000,Gasolina/Etanol
3210,Maruti Swift VDI,20120101,425000,Gasolina/Etanol
3211,Maruti Swift Dzire LDI,20140101,450000,Gasolina/Etanol
3212,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,20080101,590000,Diesel
3213,Volkswagen Jetta 1.4 TSI Comfortline,20170101,936999,Gasolina/Etanol
3214,Honda Mobilio S i DTEC,20150101,420000,Diesel
3215,Volkswagen Polo 1.5 TDI Highline,20140101,450000,Diesel
3216,Maruti 800 AC,20040101,40000,Gasolina/Etanol
3217,Toyota Innova 2.5 G (Diesel) 8 Seater,20140101,520000,Diesel
3218,Maruti 800 AC,20070101,80000,Gasolina/Etanol
3219,Tata Nano CX,20140101,55000,Não identificado
3220,Mahindra Bolero DI DX 7 Seater,20010101,80000,Diesel
3221,Maruti Alto 800 LXI,20190101,210000,Gasolina/Etanol
3222,Ford Figo Petrol Titanium,20150101,300000,Gasolina/Etanol
3223,Tata Tiago 1.05 Revotorq XM,20170101,260000,Elétrico
3224,Tata Zest Quadrajet 1.3,20160101,250000,Não identificado
3225,Tata Indica Vista Aqua TDI BSIII,20080101,80000,Diesel
3226,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,20100101,450000,Diesel
3227,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,20050101,310000,Diesel
3228,Toyota Innova 2.5 GX (Diesel) 8 Seater,20120101,500000,Diesel
3229,Maruti Ertiga SHVS VDI,20160101,800000,Gasolina/Etanol
3230,Hyundai Creta 1.6 CRDi SX,20160101,840000,Diesel
3231,Honda Amaze S i-Vtech,20160101,490000,Gasolina/Etanol
3232,Tata Indica Vista Aqua 1.4 TDI,20100101,125000,Diesel
3233,Chevrolet Tavera Neo 2 LS B4 7 Str BSIII,20120101,400000,Elétrico
3234,Chevrolet Cruze LTZ,20150101,1000000,Elétrico
3235,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,20150101,530000,Gasolina/Etanol
3236,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,20170101,840000,Diesel
3237,Hyundai i10 Sportz 1.1L,20150101,229999,Gasolina/Etanol
3238,Maruti 800 Std,19980101,40000,Gasolina/Etanol
3239,Chevrolet Spark 1.0 LS,20120101,130000,Elétrico
3240,Hyundai EON Era Plus,20150101,200000,Gasolina/Etanol
3241,Tata Indica Vista Aqua TDI BSIII,20110101,120000,Diesel
3242,Hyundai Santro LP zipPlus,20030101,75000,Gasolina/Etanol
3243,Tata Bolt Quadrajet XE,20160101,250000,Não identificado
3244,Maruti 800 AC BSIII,20050101,100000,Gasolina/Etanol
3245,Hyundai EON Era Plus,20130101,280000,Gasolina/Etanol
3246,Hyundai i20 Magna 1.2,20150101,540000,Gasolina/Etanol
3247,Hyundai i20 1.2 Asta,20180101,700000,Gasolina/Etanol
3248,Ford Figo Petrol EXI,20140101,350000,Gasolina/Etanol
3249,Maruti SX4 VDI,20110101,320000,Gasolina/Etanol
3250,Honda Amaze S i-DTEC,20160101,475000,Diesel
3251,Tata Manza Aura (ABS) Quadrajet BS IV,20110101,220000,Não identificado
3252,Nissan Micra Diesel XV Premium,20130101,210000,Diesel
3253,Ford Ikon 1.3 Flair,20050101,61000,Gasolina/Etanol
3254,Skoda Superb Elegance 2.0 TDI CR AT,20090101,355000,Diesel
3255,Chevrolet Beat Diesel LT,20120101,150000,Diesel
3256,Tata Indica Vista Quadrajet LX,20110101,133000,Não identificado
3257,Chevrolet Cruze LTZ AT,20150101,650000,Elétrico
3258,Nissan Micra XL,20140101,210000,Gasolina/Etanol
3259,Chevrolet Beat Diesel LS,20130101,130000,Diesel
3260,Maruti 800 AC,20070101,60000,Gasolina/Etanol
3261,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,20050101,120000,Diesel
3262,BMW 5 Series 520d Luxury Line,20170101,2900000,Gasolina
3263,Hyundai Accent CRDi,20050101,100000,Diesel
3264,Maruti Zen VXi - BS III,20040101,79000,Gasolina/Etanol
3265,Chevrolet Beat Diesel LS,20120101,120000,Diesel
3266,Maruti Zen LXi - BS III,20050101,125000,Gasolina/Etanol
3267,Chevrolet Enjoy 1.3 TCDi LS 8,20130101,425000,Elétrico
3268,Maruti Wagon R LXI,20010101,70000,Gasolina/Etanol
3269,Maruti Swift VXI,20200101,619000,Gasolina/Etanol
3270,Nissan Micra XL,20170101,415000,Gasolina/Etanol
3271,Hyundai EON Era Plus Option,20140101,265000,Gasolina/Etanol
3272,Tata Indica GLS BS IV,20080101,70000,Não identificado
3273,Chevrolet Sail Hatchback 1.3 TCDi,20150101,281000,Elétrico
3274,Tata Indigo Grand Dicor,20130101,211000,Não identificado
3275,Hyundai Elite i20 Petrol Magna Exective,20180101,550000,Gasolina/Etanol
3276,Chevrolet Enjoy TCDi LT 8 Seater,20140101,350000,Elétrico
3277,Maruti Wagon R VXI AMT,20170101,420000,Gasolina/Etanol
3278,Renault KWID RXT,20150101,270000,Gasolina/Etanol
3279,Maruti Celerio VXI,20160101,399000,Gasolina/Etanol
3280,Ford Figo Trend,20160101,440000,Gasolina/Etanol
3281,Hyundai EON Magna,20120101,250000,Gasolina/Etanol
3282,Ford Ecosport 1.5 Diesel Titanium,20160101,650000,Diesel
3283,Maruti Alto K10 VXI,20150101,270000,Gasolina/Etanol
3284,Ford Figo Trend,20160101,390000,Gasolina/Etanol
3285,Mahindra XUV500 W10 2WD,20180101,1500000,Diesel
3286,Maruti 800 AC,20140101,225000,Gasolina/Etanol
3287,Mahindra XUV500 W8 2WD,20150101,900000,Diesel
3288,Hyundai Tucson 2.0 e-VGT 2WD AT GL,20180101,1600000,Gasolina/Etanol
3289,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,20190101,800000,Elétrico
3290,Honda Amaze E i-Dtech,20130101,320000,Diesel
3291,Maruti Alto 800 LXI,20160101,300000,Gasolina/Etanol
3292,Hyundai i20 1.2 Asta Dual Tone,20180101,740000,Gasolina/Etanol
3293,Datsun RediGO SV 1.0,20190101,350000,Gasolina/Etanol
3294,Datsun GO T BSIV,20140101,280000,Gasolina/Etanol
3295,Maruti Swift Dzire AMT VDI,20180101,675000,Gasolina/Etanol
3296,Hyundai i10 Era 1.1 iTech SE,20110101,300000,Gasolina/Etanol
3297,Chevrolet Captiva 2.0L VCDi,20110101,400000,Elétrico
3298,Mahindra Scorpio VLX 2WD BSIV,20100101,420000,Diesel
3299,Tata New Safari 3L Dicor LX 4x2,20080101,300000,Não identificado
3300,Maruti Wagon R VXI Minor,20100101,170000,Gasolina/Etanol
3301,Hyundai EON Era Plus,20140101,210000,Gasolina/Etanol
3302,Maruti Ertiga VDI,20150101,600000,Gasolina/Etanol
3303,Maruti Wagon R VXI BS IV,20140101,260000,Gasolina/Etanol
3304,Tata Nano Twist XT,20150101,82000,Não identificado
3305,Mahindra TUV 300 T8,20160101,690000,Diesel
3306,Hyundai Grand i10 CRDi Asta,20150101,300000,Diesel
3307,Honda BRV i-DTEC V MT,20170101,1250000,Diesel
3308,Hyundai Verna CRDi 1.6 EX,20170101,799000,Diesel
3309,Toyota Fortuner 3.0 Diesel,20100101,1000000,Diesel
3310,Maruti Alto 800 LXI,20140101,190000,Gasolina/Etanol
3311,Mahindra Verito 1.5 D2 BSIII,20140101,250000,Diesel
3312,Hyundai Verna 1.6 i ABS,20090101,200000,Gasolina/Etanol
3313,Mahindra Bolero DI,20050101,300000,Diesel
3314,Tata Zest Revotron 1.2T XMS,20150101,250000,Elétrico
3315,Maruti 800 AC,20080101,90000,Gasolina/Etanol
3316,Hyundai Santro LE zipPlus,20010101,68000,Gasolina/Etanol
3317,Hyundai Grand i10 1.2 Kappa Asta,20170101,500000,Gasolina/Etanol
3318,Hyundai Verna CRDi 1.6 SX,20170101,900000,Diesel
3319,Maruti Alto LX,20070101,100000,Gasolina/Etanol
3320,Renault Duster 85PS Diesel RxL,20160101,700000,Diesel
3321,Volvo XC60 D3 Kinetic,20120101,1750000,Gasolina
3322,Maruti Wagon R VXI Optional,20170101,290000,Gasolina/Etanol
3323,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,20140101,1050000,Diesel
3324,Tata Indigo LX Dicor,20080101,70000,Não identificado
3325,Maruti Swift ZDi BSIV,20160101,520000,Gasolina/Etanol
3326,Tata Indigo LS,20120101,150000,Não identificado
3327,Hyundai i10 Magna 1.1,20080101,120000,Gasolina/Etanol
3328,Hyundai i20 Asta Option 1.2,20160101,600000,Gasolina/Etanol
3329,Tata Xenon XT EX 4X4,20100101,150000,Não identificado
3330,Volkswagen Vento Petrol Highline,20110101,400000,Gasolina/Etanol
3331,Maruti Alto 800 LXI,20150101,310000,Gasolina/Etanol
3332,Maruti Baleno Alpha 1.2,20150101,550000,Gasolina/Etanol
3333,Hyundai i20 Asta Option 1.4 CRDi,20160101,550000,Diesel
3334,Hyundai Grand i10 CRDi Magna,20130101,320000,Diesel
3335,Maruti 800 AC BSII,19920101,50000,Gasolina/Etanol
3336,Hyundai Grand i10 1.2 Kappa Asta,20180101,500000,Gasolina/Etanol
3337,Renault KWID RXT,20180101,360000,Gasolina/Etanol
3338,Maruti Vitara Brezza VDi Option,20170101,700000,Gasolina/Etanol
3339,Maruti Ertiga VDI,20120101,700000,Gasolina/Etanol
3340,Hyundai i20 1.4 Sportz,20170101,655000,Gasolina/Etanol
3341,Maruti Vitara Brezza VDi Option,20170101,700000,Gasolina/Etanol
3342,Chevrolet Beat LT LPG,20110101,200000,Elétrico
3343,Renault Duster 85PS Diesel RxL Optional,20120101,375000,Diesel
3344,Hyundai Verna 1.6 SX,20120101,470000,Gasolina/Etanol
3345,Maruti Ciaz VDi,20150101,550000,Gasolina/Etanol
3346,Honda Amaze VX i-DTEC,20140101,500000,Diesel
3347,Datsun GO T Option BSIV,20150101,210000,Gasolina/Etanol
3348,Maruti Eeco 7 Seater Standard BSIV,20180101,270000,Gasolina/Etanol
3349,Skoda Superb 1.8 TFSI MT,20100101,300000,Não identificado
3350,Maruti Wagon R VXI Minor,20070101,80000,Gasolina/Etanol
3351,Mercedes-Benz E-Class E250 Edition E,20130101,1451000,Gasolina
3352,Tata Safari Storme VX Varicor 400,20180101,1085000,Não identificado
3353,Hyundai Verna SX AT Diesel,20090101,245000,Diesel
3354,Honda WR-V i-VTEC VX,20170101,700000,Gasolina/Etanol
3355,Hyundai EON Magna Plus,20180101,300000,Gasolina/Etanol
3356,Hyundai Xcent 1.2 CRDi E,20170101,350000,Diesel
3357,Hyundai Elite i20 Asta Option CVT BSIV,20170101,635000,Gasolina/Etanol
3358,Honda City S,20120101,325000,Gasolina/Etanol
3359,Mahindra XUV500 AT W10 1.99 mHawk,20170101,1150000,Diesel
3360,Tata Indigo GLE BSIII,20080101,110000,Não identificado
3361,Honda City 1.5 V MT,20180101,890000,Gasolina/Etanol
3362,Maruti Swift 1.3 LXI,20070101,73000,Gasolina/Etanol
3363,Chevrolet Beat PS,20140101,170000,Elétrico
3364,Maruti Ciaz ZXi Plus,20160101,750000,Gasolina/Etanol
3365,Hyundai EON 1.0 Era Plus,20170101,280000,Gasolina/Etanol
3366,Maruti Baleno Alpha 1.2,20180101,690000,Gasolina/Etanol
3367,Tata Indigo GLS,20080101,130000,Não identificado
3368,Maruti Swift 1.3 LXI,20070101,73000,Gasolina/Etanol
3369,Hyundai Santro Xing GLS,20070101,85000,Gasolina/Etanol
3370,Hyundai Elantra 2.0 SX AT,20180101,1575000,Gasolina/Etanol
3371,Nissan Sunny Diesel XV,20130101,325000,Diesel
3372,Honda City 1.3 EXI,19980101,85000,Gasolina/Etanol
3373,Hyundai Verna 1.6 CRDI SX Option,20180101,860000,Diesel
3374,Maruti S-Cross Sigma DDiS 200 SH,20170101,690000,Gasolina/Etanol
3375,Hyundai Elantra CRDi S,20130101,650000,Diesel
3376,Chevrolet Sail LS ABS,20140101,375000,Elétrico
3377,Hyundai Verna 1.6 SX CRDi (O),20130101,525000,Diesel
3378,Maruti Eeco Smiles 5 Seater AC,20160101,330000,Gasolina/Etanol
3379,Maruti Eeco Smiles 5 Seater AC,20130101,280000,Gasolina/Etanol
3380,Maruti Swift ZXI,20140101,470000,Gasolina/Etanol
3381,Volkswagen Polo Diesel Trendline 1.2L,20110101,350000,Diesel
3382,Honda City 1.5 V Elegance,20120101,480000,Gasolina/Etanol
3383,Hyundai Verna 1.6 CRDi SX,20160101,620000,Diesel
3384,Datsun GO T BSIV,20140101,250000,Gasolina/Etanol
3385,Chevrolet Spark 1.0,20100101,78692,Elétrico
3386,Hyundai i20 Magna Optional 1.4 CRDi,20120101,350000,Diesel
3387,Maruti Wagon R LX Minor,20130101,250000,Gasolina/Etanol
3388,Hyundai i20 1.2 Sportz,20110101,260000,Gasolina/Etanol
3389,Honda Mobilio S i DTEC,20160101,640000,Diesel
3390,Tata New Safari DICOR 2.2 EX 4x2,20080101,220000,Não identificado
3391,Volkswagen Vento 1.5 TDI Highline,20150101,465000,Diesel
3392,Maruti Swift Vdi BSIII,20100101,229999,Gasolina/Etanol
3393,Maruti Wagon R VXI BS IV,20180101,425000,Gasolina/Etanol
3394,Tata Indica GLS BS IV,20080101,95000,Não identificado
3395,Hyundai EON LPG Magna Plus,20120101,170000,Gasolina/Etanol
3396,Datsun RediGO T Option,20160101,229999,Gasolina/Etanol
3397,Maruti 800 Std,19990101,45000,Gasolina/Etanol
3398,Maruti Grand Vitara MT,20070101,479000,Gasolina/Etanol
3399,Mahindra KUV 100 mFALCON G80 K8 5str,20160101,370000,Diesel
3400,Hyundai EON Sportz,20160101,340000,Gasolina/Etanol
3401,Maruti Swift Dzire ZXI,20160101,620000,Gasolina/Etanol
3402,Tata Manza Club Class Quadrajet90 EX,20120101,270000,Não identificado
3403,Tata Tiago 1.05 Revotorq XZ Plus,20180101,400000,Elétrico
3404,Maruti Wagon R VXI Optional,20150101,260000,Gasolina/Etanol
3405,Hyundai Santro LE zipPlus,20030101,48000,Gasolina/Etanol
3406,Tata Nano Twist XE,20150101,100000,Não identificado
3407,Nissan Terrano XL Plus 85 PS,20150101,490000,Gasolina/Etanol
3408,Maruti Wagon R Duo Lxi,20100101,120000,Gasolina/Etanol
3409,Hyundai i10 Era,20080101,125000,Gasolina/Etanol
3410,Hyundai EON Era Plus,20130101,160000,Gasolina/Etanol
3411,Maruti Alto 800 LXI,20190101,190000,Gasolina/Etanol
3412,Tata Harrier XZ BSIV,20190101,1700000,Não identificado
3413,Hyundai i10 Sportz,20110101,250000,Gasolina/Etanol
3414,Maruti Ignis 1.2 Delta BSIV,20190101,500000,Gasolina/Etanol
3415,Toyota Corolla Altis 1.8 J,20080101,400000,Gasolina/Etanol
3416,Fiat Linea T Jet Plus,20110101,500000,Gasolina/Etanol
3417,Toyota Fortuner 4x2 AT,20140101,1800000,Gasolina/Etanol
3418,Honda Civic 1.8 V MT,20080101,320000,Gasolina/Etanol
3419,Honda Civic 1.8 S AT,20070101,250000,Gasolina/Etanol
3420,Ford Figo Diesel Titanium,20100101,105000,Diesel
3421,Hyundai i20 Active 1.2 SX,20180101,550000,Gasolina/Etanol
3422,Hyundai Grand i10 1.2 Kappa Sportz AT,20190101,600000,Gasolina/Etanol
3423,Maruti Alto 800 VXI,20200101,210000,Gasolina/Etanol
3424,Maruti Alto 800 LXI Airbag,20120101,210000,Gasolina/Etanol
3425,Maruti Alto LXi,20090101,150000,Gasolina/Etanol
3426,Hyundai i10 Era 1.1,20080101,125000,Gasolina/Etanol
3427,Maruti Celerio VXI,20160101,380000,Gasolina/Etanol
3428,Maruti Baleno Delta 1.2,20190101,600000,Gasolina/Etanol
3429,Maruti Swift VXI Deca,20160101,490000,Gasolina/Etanol
3430,Maruti Swift Dzire LDI,20180101,545000,Gasolina/Etanol
3431,Maruti Wagon R VXI BS IV,20150101,250000,Gasolina/Etanol
3432,Hyundai Venue SX Opt Turbo BSIV,20200101,1050000,Gasolina/Etanol
3433,Maruti Wagon R LX Minor,20070101,100000,Gasolina/Etanol
3434,Ford Figo Diesel ZXI,20140101,250000,Diesel
3435,Maruti Wagon R LX BSIII,20070101,100000,Gasolina/Etanol
3436,Ford Figo 1.5D Ambiente ABS MT,20160101,350000,Gasolina/Etanol
3437,Renault Duster 110PS Diesel RxZ Plus,20120101,370000,Diesel
3438,Maruti Zen VXi - BS III,20040101,121000,Gasolina/Etanol
3439,Ford Figo Aspire 1.5 Ti-VCT Titanium,20170101,570000,Gasolina/Etanol
3440,Maruti Ertiga SHVS VDI,20170101,785000,Gasolina/Etanol
3441,Maruti Ciaz S 1.3,20180101,850000,Gasolina/Etanol
3442,Maruti Wagon R VXI BS IV,20160101,375000,Gasolina/Etanol
3443,Maruti Baleno Alpha 1.2,20170101,619000,Gasolina/Etanol
3444,Chevrolet Cruze LTZ,20110101,335000,Elétrico
3445,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,20060101,500000,Diesel
3446,Maruti Wagon R LX,20030101,60000,Gasolina/Etanol
3447,Maruti Zen Estilo VXI BSIV,20100101,130000,Gasolina/Etanol
3448,Mahindra Ingenio CRDe,20150101,210000,Diesel
3449,Toyota Innova Crysta 2.4 VX MT 8S BSIV,20190101,1900000,Gasolina/Etanol
3450,Tata Indigo TDI,20130101,270000,Diesel
3451,Maruti Wagon R LXI Minor,20100101,225000,Gasolina/Etanol
3452,Maruti SX4 ZXI MT BSIV,20110101,150000,Gasolina/Etanol
3453,Chevrolet Beat Diesel LT,20130101,173000,Diesel
3454,BMW 5 Series 520d Luxury Line,20180101,4800000,Gasolina
3455,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,20170101,710000,Gasolina/Etanol
3456,Toyota Corolla Altis 1.8 GL,20190101,1500000,Gasolina/Etanol
3457,Maruti Baleno Zeta 1.2,20170101,550000,Gasolina/Etanol
3458,Maruti 800 AC BSIII,20080101,58000,Gasolina/Etanol
3459,Audi A4 1.8 TFSI,20120101,1200000,Gasolina
3460,Mahindra Scorpio M2DI,20130101,500000,Diesel
3461,Maruti Swift LXi BSIV,20090101,120000,Gasolina/Etanol
3462,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,20120101,300000,Diesel
3463,Hyundai EON Era Plus,20180101,300000,Gasolina/Etanol
3464,Datsun GO Plus T Option BSIV,20150101,295000,Gasolina/Etanol
3465,Maruti Ertiga VXI CNG,20180101,587000,Gasolina/Etanol
3466,Ambassador Grand 1800 ISZ MPFI PW CL,20120101,430000,Não identificado
3467,Hyundai Verna i (Petrol),20070101,123000,Gasolina/Etanol
3468,Skoda Laura Ambiente 2.0 TDI CR AT,20120101,450000,Diesel
3469,Maruti Wagon R LXI Minor,20070101,130000,Gasolina/Etanol
3470,Tata Indica Vista Aqua 1.4 TDI,20100101,110000,Diesel
3471,Mahindra Xylo Celebration Edition BSIV,20100101,200000,Diesel
3472,Hyundai Grand i10 Magna,20150101,320000,Gasolina/Etanol
3473,Maruti Wagon R LXI BS IV,20140101,300000,Gasolina/Etanol
3474,Volkswagen CrossPolo 1.2 MPI,20160101,350000,Gasolina/Etanol
3475,Maruti Ertiga VXI Petrol,20180101,800000,Gasolina/Etanol
3476,Hyundai Xcent 1.1 CRDi S,20160101,270000,Diesel
3477,Hyundai i20 1.2 Magna Executive,20170101,540000,Gasolina/Etanol
3478,Maruti Wagon R LXI CNG,20110101,160000,Gasolina/Etanol
3479,Maruti SX4 VDI,20130101,340000,Gasolina/Etanol
3480,Maruti Eeco 5 Seater AC BSIV,20170101,350000,Gasolina/Etanol
3481,Volkswagen Vento Diesel Style Limited Edition,20110101,300000,Diesel
3482,Maruti Ritz VDi,20130101,330000,Gasolina/Etanol
3483,Maruti Wagon R LXI CNG,20160101,325000,Gasolina/Etanol
3484,Maruti Swift Dzire VDI,20130101,250000,Gasolina/Etanol
3485,Maruti Swift Star VDI,20130101,250000,Gasolina/Etanol
3486,Chevrolet Beat LT Option,20150101,240000,Elétrico
3487,Hyundai Grand i10 1.2 Kappa Magna BSIV,20200101,545000,Gasolina/Etanol
3488,Hyundai i10 Magna 1.1 iTech SE,20150101,300000,Gasolina/Etanol
3489,Chevrolet Beat LT,20100101,130000,Elétrico
3490,Renault KWID RXT,20170101,240000,Gasolina/Etanol
3491,Renault KWID 1.0 RXT Optional,20180101,360000,Gasolina/Etanol
3492,Hyundai i20 1.4 CRDi Magna,20120101,250000,Diesel
3493,Skoda Laura Elegance 2.0 TDI CR AT,20190101,475000,Diesel
3494,Hyundai i20 Asta Option 1.4 CRDi,20160101,600000,Diesel
3495,Tata Indigo CR4,20100101,150000,Não identificado
3496,Ford EcoSport 1.5 Diesel Trend BSIV,20170101,700000,Diesel
3497,Mahindra XUV500 W6 2WD,20160101,1290000,Diesel
3498,Hyundai Santro Xing XG,20040101,80000,Gasolina/Etanol
3499,Hyundai Grand i10 Sportz,20150101,425000,Gasolina/Etanol
3500,Maruti Celerio ZXI AMT BSIV,20180101,500000,Gasolina/Etanol
3501,Hyundai Santro Xing GLS,20120101,193000,Gasolina/Etanol
3502,Honda City i VTEC V,20150101,800000,Gasolina/Etanol
3503,Maruti Wagon R LXI Minor,20080101,150000,Gasolina/Etanol
3504,Maruti 800 AC,20020101,80000,Gasolina/Etanol
3505,Ford Figo Diesel EXI,20100101,130000,Diesel
3506,Ford Figo Diesel EXI,20120101,280000,Diesel
3507,Mahindra Xylo D2 BS IV,20110101,229999,Diesel
3508,Maruti Zen Estilo VXI BSIII,20080101,80000,Gasolina/Etanol
3509,Tata Nano Cx BSIII,20100101,70000,Não identificado
3510,Maruti Ritz VDi,20130101,240000,Gasolina/Etanol
3511,Mahindra Xylo E8,20100101,380000,Diesel
3512,Maruti Ritz VDi,20130101,240000,Gasolina/Etanol
3513,Hyundai Santro Xing XO,20060101,80000,Gasolina/Etanol
3514,Hyundai i10 Era,20130101,265000,Gasolina/Etanol
3515,Hyundai EON Magna Plus Option,20180101,320000,Gasolina/Etanol
3516,Nissan Terrano XL 110 PS,20140101,500000,Gasolina/Etanol
3517,Hyundai Creta 1.6 CRDi SX Option,20160101,1300000,Diesel
3518,Mahindra Scorpio S11 BSIV,20180101,1500000,Diesel
3519,Toyota Innova Crysta 2.8 ZX AT BSIV,20160101,1800000,Gasolina/Etanol
3520,Mahindra XUV500 W6 2WD,20140101,600000,Diesel
3521,Tata Tiago 1.2 Revotron XT,20180101,420000,Elétrico
3522,Maruti Zen Estilo LXI BS IV,20090101,140000,Gasolina/Etanol
3523,Skoda Laura Ambiente 2.0 TDI CR MT,20100101,300000,Diesel
3524,Hyundai Santro Xing XL eRLX Euro III,20060101,100000,Gasolina/Etanol
3525,Maruti Alto K10 VXI,20170101,350000,Gasolina/Etanol
3526,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,20180101,850000,Gasolina/Etanol
3527,Maruti Alto LX,20080101,140000,Gasolina/Etanol
3528,Ford Aspire Titanium Plus BSIV,20150101,550000,Gasolina/Etanol
3529,Hyundai Grand i10 Asta Option AT,20170101,525000,Gasolina/Etanol
3530,Ford Ecosport 1.5 DV5 MT Titanium,20150101,470000,Gasolina/Etanol
3531,Ford Endeavour 3.0L 4X4 AT,20130101,900000,Gasolina/Etanol
3532,Ford Endeavour 2.5L 4X2,20110101,500000,Gasolina/Etanol
3533,Maruti Zen LXI,19980101,80000,Gasolina/Etanol
3534,Mahindra Verito 1.5 D2 BSIII,20110101,175000,Diesel
3535,Mahindra XUV500 AT W10 AWD,20170101,1350000,Diesel
3536,Renault Duster 110PS Diesel RxZ,20170101,800000,Diesel
3537,Datsun RediGO 1.0 S,20170101,250000,Gasolina/Etanol
3538,Maruti Ignis 1.2 AMT Alpha BSIV,20180101,700000,Gasolina/Etanol
3539,Tata Nexon 1.5 Revotorq XM,20190101,800000,Elétrico
3540,Mahindra XUV500 W6 2WD,20130101,660000,Diesel
3541,Maruti Swift VDI BSIV,20150101,465000,Gasolina/Etanol
3542,Mahindra Scorpio 2.6 CRDe,20060101,180000,Diesel
3543,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
3544,Ford Fiesta 1.4 ZXi Duratec,20100101,150000,Gasolina/Etanol
3545,Hyundai Verna 1.6 SX,20140101,450000,Gasolina/Etanol
3546,Hyundai Elite i20 Sportz Plus BSIV,20190101,721000,Gasolina/Etanol
3547,Maruti Swift 1.2 DLX,20180101,300000,Gasolina/Etanol
3548,Mahindra Scorpio BSIV,20190101,1000000,Diesel
3549,Renault KWID RXT,20160101,300000,Gasolina/Etanol
3550,Mahindra Scorpio LX,20130101,450000,Diesel
3551,Maruti Esteem AX,19970101,79000,Gasolina/Etanol
3552,Ford Figo 1.5D Trend MT,20170101,545000,Gasolina/Etanol
3553,Honda Amaze V Diesel BSIV,20180101,844999,Diesel
3554,Skoda Rapid 1.5 TDI Ambition,20160101,700000,Diesel
3555,Toyota Etios VD,20160101,650000,Gasolina/Etanol
3556,Ford Ecosport 1.5 DV5 MT Titanium,20140101,525000,Gasolina/Etanol
3557,Ford Fiesta Classic 1.4 SXI Duratorq,20060101,110000,Gasolina/Etanol
